date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:00:03	78395/78395	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-1323b%22	https://wavegp.com/wp-content/uploads/2022/04/Stock_Futures_Rise-1647330701.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/04/Stock_Futures_Rise-1647330701.jpg	(from https://wavegp.com/stock-futures-rise-slightly-as-wall-street-awaits-fed-rate-hike-ukraine-developments/)
12:00:03	1953/1953	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2010:59:58%20GMT	https://wavegp.com/wp-json/wp/v2/posts/7403	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/wp/v2/posts/7403.json	(from https://wavegp.com/stock-futures-rise-slightly-as-wall-street-awaits-fed-rate-hike-ukraine-developments/)
12:00:04	1011/1011	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226bd101b3e3a4580ccea3d31861f22e53-gzip%22	https://wavegp.com/stock-futures-rise-slightly-as-wall-street-awaits-fed-rate-hike-ukraine-developments/feed/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/stock-futures-rise-slightly-as-wall-street-awaits-fed-rate-hike-ukraine-developments/feed/index.html	(from https://wavegp.com/stock-futures-rise-slightly-as-wall-street-awaits-fed-rate-hike-ukraine-developments/)
12:00:04	2862/2862	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2010:59:59%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fstock-futures-rise-slightly-as-wall-street-awaits-fed-rate-hike-ukraine-developments%2F	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed9494.json	(from https://wavegp.com/stock-futures-rise-slightly-as-wall-street-awaits-fed-rate-hike-ukraine-developments/)
12:00:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2010:59:59%20GMT	https://wavegp.com/?p=7403	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/index8edb.html	(from https://wavegp.com/stock-futures-rise-slightly-as-wall-street-awaits-fed-rate-hike-ukraine-developments/)
12:00:05	2973/2973	---MCZ	200	added ('OK')	text/xml	date:Sun,%2014%20May%202023%2010:59:59%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fstock-futures-rise-slightly-as-wall-street-awaits-fed-rate-hike-ukraine-developments%2F&format=xml	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed6dc6	(from https://wavegp.com/stock-futures-rise-slightly-as-wall-street-awaits-fed-rate-hike-ukraine-developments/)
12:00:06	45445/45445	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-b185%22	https://wavegp.com/wp-content/uploads/2021/10/WIG64PQ4VZDN5GASRNKR6ARCPM.png.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/10/WIG64PQ4VZDN5GASRNKR6ARCPM.png.jpg	(from https://wavegp.com/market-wrap-bitcoin-above-42k-analysts-see-rebound-ahead/)
12:00:07	1867/1867	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:00:02%20GMT	https://wavegp.com/wp-json/wp/v2/posts/7107	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/wp/v2/posts/7107.json	(from https://wavegp.com/market-wrap-bitcoin-above-42k-analysts-see-rebound-ahead/)
12:00:08	929/929	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226bd101b3e3a4580ccea3d31861f22e53-gzip%22	https://wavegp.com/market-wrap-bitcoin-above-42k-analysts-see-rebound-ahead/feed/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/market-wrap-bitcoin-above-42k-analysts-see-rebound-ahead/feed/index.html	(from https://wavegp.com/market-wrap-bitcoin-above-42k-analysts-see-rebound-ahead/)
12:00:09	2730/2730	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:00:03%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fmarket-wrap-bitcoin-above-42k-analysts-see-rebound-ahead%2F	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embedbf76.json	(from https://wavegp.com/market-wrap-bitcoin-above-42k-analysts-see-rebound-ahead/)
12:00:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:00:03%20GMT	https://wavegp.com/?p=7107	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/indexd9aa.html	(from https://wavegp.com/market-wrap-bitcoin-above-42k-analysts-see-rebound-ahead/)
12:00:10	2841/2841	---MCZ	200	added ('OK')	text/xml	date:Sun,%2014%20May%202023%2011:00:04%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fmarket-wrap-bitcoin-above-42k-analysts-see-rebound-ahead%2F&format=xml	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed4dce	(from https://wavegp.com/market-wrap-bitcoin-above-42k-analysts-see-rebound-ahead/)
12:00:11	85488/85488	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6229-14df0%22	https://wavegp.com/wp-content/uploads/2021/10/FAq9ayDVUAAEXf4.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2021/10/FAq9ayDVUAAEXf4.jpg	(from https://wavegp.com/wave-financial-acquires-cardano-staking-pool-skylight-names-umed-saidov-cfa-head-of-staking-operations/)
12:00:16	1066/1066	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226bd101b3e3a4580ccea3d31861f22e53-gzip%22	https://wavegp.com/wave-financial-acquires-cardano-staking-pool-skylight-names-umed-saidov-cfa-head-of-staking-operations/feed/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wave-financial-acquires-cardano-staking-pool-skylight-names-umed-saidov-cfa-head-of-staking-operations/feed/index.html	(from https://wavegp.com/wave-financial-acquires-cardano-staking-pool-skylight-names-umed-saidov-cfa-head-of-staking-operations/)
12:00:16	2004/2004	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:00:11%20GMT	https://wavegp.com/wp-json/wp/v2/posts/7104	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/wp/v2/posts/7104.json	(from https://wavegp.com/wave-financial-acquires-cardano-staking-pool-skylight-names-umed-saidov-cfa-head-of-staking-operations/)
12:00:19	2941/2941	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:00:13%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fwave-financial-acquires-cardano-staking-pool-skylight-names-umed-saidov-cfa-head-of-staking-operations%2F	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed6082.json	(from https://wavegp.com/wave-financial-acquires-cardano-staking-pool-skylight-names-umed-saidov-cfa-head-of-staking-operations/)
12:00:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:00:13%20GMT	https://wavegp.com/?p=7104	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/indexb1fb.html	(from https://wavegp.com/wave-financial-acquires-cardano-staking-pool-skylight-names-umed-saidov-cfa-head-of-staking-operations/)
12:00:20	3052/3052	---MCZ	200	added ('OK')	text/xml	date:Sun,%2014%20May%202023%2011:00:14%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fwave-financial-acquires-cardano-staking-pool-skylight-names-umed-saidov-cfa-head-of-staking-operations%2F&format=xml	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embedf0b0	(from https://wavegp.com/wave-financial-acquires-cardano-staking-pool-skylight-names-umed-saidov-cfa-head-of-staking-operations/)
12:00:21	49514/49514	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263ff622b-c16a%22	https://wavegp.com/wp-content/uploads/2020/11/logo-dark.svg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/logo-dark.svg	(from https://wavegp.com/category/announcement/page/3/)
12:00:22	143432/143432	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:00:16%20GMT	https://wavegp.com/wave-financial-launches-world-first-bitcoin-yield-fund-wave-btc-income-growth-digital-fund/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wave-financial-launches-world-first-bitcoin-yield-fund-wave-btc-income-growth-digital-fund/index.html	(from https://wavegp.com/category/announcement/page/3/)
12:00:22	22520/22520	---M--	200	added ('OK')	image/jpeg	etag:%2263ff622a-57f8%22	https://wavegp.com/wp-content/uploads/2020/11/Henry-567x296.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/Henry-567x296.jpg	(from https://wavegp.com/category/announcement/page/3/)
12:00:22	136895/136895	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:00:16%20GMT	https://wavegp.com/wave-financial-names-henry-k-elder-director-of-investment-strategy/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wave-financial-names-henry-k-elder-director-of-investment-strategy/index.html	(from https://wavegp.com/category/announcement/page/3/)
12:00:23	13416/13416	---M--	200	added ('OK')	image/jpeg	etag:%2263ff622b-3468%22	https://wavegp.com/wp-content/uploads/2019/05/5cdb156d427e2a2ddb3a7ba1_Ben-Tsai-Headshot-567x296.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2019/05/5cdb156d427e2a2ddb3a7ba1_Ben-Tsai-Headshot-567x296.jpg	(from https://wavegp.com/category/announcement/page/3/)
12:00:24	142675/142675	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:00:18%20GMT	https://wavegp.com/wave-financial-announces-select-20-index-to-track-performance-of-cryptocurrency-asset-classes-2/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wave-financial-announces-select-20-index-to-track-performance-of-cryptocurrency-asset-classes-2/index.html	(from https://wavegp.com/category/announcement/page/3/)
12:00:24	7811/7811	---M--	200	added ('OK')	image/jpeg	etag:%2263ff622a-1e83%22	https://wavegp.com/wp-content/uploads/2020/11/5cd0c66a94ccdcb046d3a9ab_100-567x296.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2020/11/5cd0c66a94ccdcb046d3a9ab_100-567x296.jpg	(from https://wavegp.com/category/announcement/page/3/)
12:00:25	143260/143260	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:00:19%20GMT	https://wavegp.com/fineqia-announces-investment-in-blockchain-focused-wave-financial-group/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/fineqia-announces-investment-in-blockchain-focused-wave-financial-group/index.html	(from https://wavegp.com/category/announcement/page/3/)
12:00:26	120974/120974	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:00:20%20GMT	https://wavegp.com/category/articles/page/3/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/category/articles/page/3/index.html	(from https://wavegp.com/category/articles/page/2/)
12:00:26	49389/49389	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6228-c0ed%22	https://wavegp.com/wp-content/uploads/2023/02/bitcoinassets-567x296.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2023/02/bitcoinassets-567x296.jpg	(from https://wavegp.com/category/articles/page/2/)
12:00:27	41761/41761	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6228-a321%22	https://wavegp.com/wp-content/uploads/2023/02/bitcoinimplosion-567x296.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2023/02/bitcoinimplosion-567x296.jpg	(from https://wavegp.com/category/articles/page/2/)
12:00:27	129935/129935	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:00:21%20GMT	https://wavegp.com/crypto-braced-for-a-250-billion-bitcoin-and-ethereum-price-earthquake/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/crypto-braced-for-a-250-billion-bitcoin-and-ethereum-price-earthquake/index.html	(from https://wavegp.com/category/articles/page/2/)
12:00:28	130346/130346	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:00:22%20GMT	https://wavegp.com/bitcoin-just-recovered-from-ftxs-implosion-could-a-genesis-bankruptcy-push-it-to-new-low/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/bitcoin-just-recovered-from-ftxs-implosion-could-a-genesis-bankruptcy-push-it-to-new-low/index.html	(from https://wavegp.com/category/articles/page/2/)
12:00:29	35452/35452	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6228-8a7c%22	https://wavegp.com/wp-content/uploads/2023/02/Screen-Shot-2023-02-16-at-2.10.04-PM-567x290.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2023/02/Screen-Shot-2023-02-16-at-2.10.04-PM-567x290.jpg	(from https://wavegp.com/category/articles/page/2/)
12:00:29	129194/129194	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:00:23%20GMT	https://wavegp.com/cryptoverse-bitcoin-is-back-with-a-bonk/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/cryptoverse-bitcoin-is-back-with-a-bonk/index.html	(from https://wavegp.com/category/articles/page/2/)
12:00:30	57838/57838	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6228-e1ee%22	https://wavegp.com/wp-content/uploads/2023/02/tradficryptobro-567x296.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2023/02/tradficryptobro-567x296.jpg	(from https://wavegp.com/category/articles/page/2/)
12:00:30	31616/31616	---M--	200	added ('OK')	image/webp	etag:%2263ff6228-7b80%22	https://wavegp.com/wp-content/uploads/2022/10/106963872-1634825109007-gettyimages-1347891665-_e6w4500_2021102133201285-567x296.webp	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/10/106963872-1634825109007-gettyimages-1347891665-_e6w4500_2021102133201285-567x296.webp	(from https://wavegp.com/category/articles/page/2/)
12:00:31	129703/129703	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:00:25%20GMT	https://wavegp.com/tradfi-is-trying-to-clean-up-crypto-but-the-two-worlds-are-clashing/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/tradfi-is-trying-to-clean-up-crypto-but-the-two-worlds-are-clashing/index.html	(from https://wavegp.com/category/articles/page/2/)
12:00:32	130520/130520	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:00:25%20GMT	https://wavegp.com/whats-behind-bitcoins-big-rally-and-why-crypto-traders-bet-the-worst-is-over/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/whats-behind-bitcoins-big-rally-and-why-crypto-traders-bet-the-worst-is-over/index.html	(from https://wavegp.com/category/articles/page/2/)
12:00:32	39850/39850	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6228-9baa%22	https://wavegp.com/wp-content/uploads/2023/01/Screen-Shot-2023-01-12-at-6.50.22-PM-567x296.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2023/01/Screen-Shot-2023-01-12-at-6.50.22-PM-567x296.jpg	(from https://wavegp.com/category/articles/page/2/)
12:00:32	41351/41351	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6228-a187%22	https://wavegp.com/wp-content/uploads/2023/01/image-725-1024x669-1-567x296.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2023/01/image-725-1024x669-1-567x296.jpg	(from https://wavegp.com/category/articles/page/2/)
12:00:33	130047/130047	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:00:27%20GMT	https://wavegp.com/billionaire-winklevoss-brothers-fight-to-keep-their-crypto-empires/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/billionaire-winklevoss-brothers-fight-to-keep-their-crypto-empires/index.html	(from https://wavegp.com/category/articles/page/2/)
12:00:33	16117/16117	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6228-3ef5%22	https://wavegp.com/wp-content/uploads/2022/10/wavephoto-567x296.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/10/wavephoto-567x296.jpg	(from https://wavegp.com/category/articles/page/2/)
12:00:34	131198/131198	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:00:28%20GMT	https://wavegp.com/binance-founder-cz-insists-we-can-trust-his-crypto-exchange-but-can-we/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/binance-founder-cz-insists-we-can-trust-his-crypto-exchange-but-can-we/index.html	(from https://wavegp.com/category/articles/page/2/)
12:00:34	130928/130928	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:00:28%20GMT	https://wavegp.com/us-consumer-price-index-for-september-could-provide-push-for-bitcoin-to-break-out-of-its-recent-range/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/us-consumer-price-index-for-september-could-provide-push-for-bitcoin-to-break-out-of-its-recent-range/index.html	(from https://wavegp.com/category/articles/page/2/)
12:00:35	13939/13939	---M--	200	added ('OK')	image/jpeg	etag:%2263ff6228-3673%22	https://wavegp.com/wp-content/uploads/2022/10/Wave-Matteo-wordpress-567x296.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2022/10/Wave-Matteo-wordpress-567x296.jpg	(from https://wavegp.com/category/articles/page/2/)
12:00:36	129687/129687	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20May%202023%2011:00:30%20GMT	https://wavegp.com/matteo-perruccio-details-cryptocurrencies-in-the-institutional-space/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/matteo-perruccio-details-cryptocurrencies-in-the-institutional-space/index.html	(from https://wavegp.com/category/articles/page/2/)
12:00:36	199948/199948	---M--	200	added ('OK')	image/jpeg	etag:%2264346430-30d0c%22	https://wavegp.com/wp-content/uploads/2023/04/Screen-Shot-2023-04-10-at-3.30.20-PM.jpg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2023/04/Screen-Shot-2023-04-10-at-3.30.20-PM.jpg	(from https://wavegp.com/binance-and-coinbase-have-been-sucked-into-a-regulatory-turf-war/)
12:00:37	950/950	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%226bd101b3e3a4580ccea3d31861f22e53-gzip%22	https://wavegp.com/binance-and-coinbase-have-been-sucked-into-a-regulatory-turf-war/feed/	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/binance-and-coinbase-have-been-sucked-into-a-regulatory-turf-war/feed/index.html	(from https://wavegp.com/binance-and-coinbase-have-been-sucked-into-a-regulatory-turf-war/)
12:00:37	1892/1892	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:00:31%20GMT	https://wavegp.com/wp-json/wp/v2/posts/7965	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/wp/v2/posts/7965.json	(from https://wavegp.com/binance-and-coinbase-have-been-sucked-into-a-regulatory-turf-war/)
12:00:37	2775/2775	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:00:32%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fbinance-and-coinbase-have-been-sucked-into-a-regulatory-turf-war%2F	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embed5d9d.json	(from https://wavegp.com/binance-and-coinbase-have-been-sucked-into-a-regulatory-turf-war/)
12:00:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2014%20May%202023%2011:00:32%20GMT	https://wavegp.com/?p=7965	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/indexa946.html	(from https://wavegp.com/binance-and-coinbase-have-been-sucked-into-a-regulatory-turf-war/)
12:00:38	2886/2886	---MCZ	200	added ('OK')	text/xml	date:Sun,%2014%20May%202023%2011:00:32%20GMT	https://wavegp.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwavegp.com%2Fbinance-and-coinbase-have-been-sucked-into-a-regulatory-turf-war%2F&format=xml	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/oembed/1.0/embeda68e	(from https://wavegp.com/binance-and-coinbase-have-been-sucked-into-a-regulatory-turf-war/)
12:00:39	72931/72931	---M--	200	added ('OK')	image/jpeg	etag:%2264347d5c-11ce3%22	https://wavegp.com/wp-content/uploads/2023/04/Bitcoin-chart-image-760x392.jpeg	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-content/uploads/2023/04/Bitcoin-chart-image-760x392.jpg	(from https://wavegp.com/cryptoverse-bitcoin-passes-the-bank-stress-test/)
12:00:39	1842/1842	---MCZ	200	added ('OK')	application/json	date:Sun,%2014%20May%202023%2011:00:34%20GMT	https://wavegp.com/wp-json/wp/v2/posts/7969	C:/Users/ADMIN/Documents/wavegp.com/wavegp.com/wp-json/wp/v2/posts/7969.json	(from https://wavegp.com/cryptoverse-bitcoin-passes-the-bank-stress-test/)
